ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.706,-1.55,-0.286,-0.952,1.14,0.831,-34.0,34.5,7.0,83410,2016-08-02 15:32:05:207
6.54,-1.346,-0.53,-1.061,0.214,0.346,-34.0,34.5,7.0,83511,2016-08-02 15:32:05:308
6.54,-1.346,-0.53,-1.061,0.214,0.346,-31.3,37.0,10.5,83611,2016-08-02 15:32:05:408
3.471,-11.14,2.02,-1.061,0.214,0.346,-31.3,37.0,10.5,83710,2016-08-02 15:32:05:507
3.471,-11.14,2.02,2.241,-1.729,-0.731,-31.9,37.2,9.4,83810,2016-08-02 15:32:05:607
2.913,-8.781,-3.298,2.241,-1.729,-0.731,-31.9,37.2,9.4,83910,2016-08-02 15:32:05:707
2.913,-8.781,-3.298,0.601,-1.427,-0.352,-34.5,35.6,5.2,84009,2016-08-02 15:32:05:806
0.637,-12.401,-2.069,0.601,-1.427,-0.352,-34.5,35.6,5.2,84110,2016-08-02 15:32:05:907
0.637,-12.401,-2.069,0.601,-1.427,-0.352,-37.3,33.5,3.0,84209,2016-08-02 15:32:06:006
2.093,-11.946,-0.28,-0.255,1.032,1.107,-37.3,33.5,3.0,84311,2016-08-02 15:32:06:108
5.098,-1.346,0.437,-0.255,1.032,1.107,-35.1,34.1,7.4,84410,2016-08-02 15:32:06:207
5.098,-1.346,0.437,1.986,1.931,-0.249,-35.1,34.1,7.4,84511,2016-08-02 15:32:06:308
7.633,-5.024,-1.11,1.986,1.931,-0.249,-35.1,34.1,7.4,84609,2016-08-02 15:32:06:406
7.633,-5.024,-1.11,1.183,-2.507,-0.807,-32.4,36.4,10.0,84709,2016-08-02 15:32:06:506
3.149,-15.864,0.799,1.183,-2.507,-0.807,-32.4,36.4,10.0,84810,2016-08-02 15:32:06:607
3.149,-15.864,0.799,1.183,-2.507,-0.807,-31.0,37.3,9.5,84914,2016-08-02 15:32:06:711
0.208,-10.114,-1.808,0.944,-2.421,-0.818,-31.0,37.3,9.5,85011,2016-08-02 15:32:06:808
0.208,-10.114,-1.808,0.944,-2.421,-0.818,-33.7,36.0,4.3,85111,2016-08-02 15:32:06:908
-0.693,-14.301,-1.183,-1.866,0.61,0.822,-33.7,36.0,4.3,85210,2016-08-02 15:32:07:007
4.278,-13.633,-3.84,-1.866,0.61,0.822,-36.8,33.4,1.1,85310,2016-08-02 15:32:07:107
4.278,-13.633,-3.84,-1.866,0.61,0.822,-36.8,33.4,1.1,85411,2016-08-02 15:32:07:208
3.784,-1.047,0.345,-1.687,-0.143,1.086,-35.6,34.0,2.2,85511,2016-08-02 15:32:07:308
3.784,-1.047,0.345,-1.687,-0.143,1.086,-35.6,34.0,2.2,85610,2016-08-02 15:32:07:407
7.834,-2.146,-1.616,-1.34,0.743,1.289,-32.6,36.4,6.2,85709,2016-08-02 15:32:07:506
7.834,-2.146,-1.616,-1.34,0.743,1.289,-32.6,36.4,6.2,85810,2016-08-02 15:32:07:607
5.784,-14.893,0.994,2.272,-1.243,-0.505,-30.3,38.5,8.4,85910,2016-08-02 15:32:07:707
5.784,-14.893,0.994,2.272,-1.243,-0.505,-30.3,38.5,8.4,86011,2016-08-02 15:32:07:808
2.268,-9.012,-2.837,2.272,-1.243,-0.505,-32.9,36.8,4.7,86111,2016-08-02 15:32:07:908
-0.032,-13.709,-1.547,0.524,-0.052,-0.536,-32.9,36.8,4.7,86210,2016-08-02 15:32:08:007
-0.032,-13.709,-1.547,0.524,-0.052,-0.536,-36.1,33.6,0.4,86310,2016-08-02 15:32:08:107
3.232,-12.676,-4.882,-0.035,0.773,1.421,-36.1,33.6,0.4,86409,2016-08-02 15:32:08:206
3.232,-12.676,-4.882,-0.035,0.773,1.421,-36.1,33.4,-0.2,86510,2016-08-02 15:32:08:307
3.925,-1.405,-0.37,-0.035,0.773,1.421,-36.1,33.4,-0.2,86611,2016-08-02 15:32:08:408
3.925,-1.405,-0.37,2.34,1.704,-0.609,-32.8,35.5,5.3,86711,2016-08-02 15:32:08:508
5.988,-0.223,-0.354,2.34,1.704,-0.609,-32.8,35.5,5.3,86810,2016-08-02 15:32:08:607
5.988,-0.223,-0.354,1.05,-2.012,-0.629,-30.0,38.1,8.5,86910,2016-08-02 15:32:08:707
5.501,-16.436,2.022,1.05,-2.012,-0.629,-30.0,38.1,8.5,87009,2016-08-02 15:32:08:806
3.038,-8.842,-0.997,1.515,-3.163,-0.311,-32.2,37.1,6.0,87110,2016-08-02 15:32:08:907
3.038,-8.842,-0.997,1.515,-3.163,-0.311,-32.2,37.1,6.0,87209,2016-08-02 15:32:09:006
1.097,-13.185,-4.175,1.515,-3.163,-0.311,-35.4,34.6,1.7,87310,2016-08-02 15:32:09:107
1.097,-13.185,-4.175,-2.641,0.005,0.816,-35.4,34.6,1.7,87409,2016-08-02 15:32:09:206
7.879,-14.001,-2.86,-2.641,0.005,0.816,-37.6,32.6,0.2,87510,2016-08-02 15:32:09:307
7.879,-14.001,-2.86,-1.218,0.995,1.206,-37.6,32.6,0.2,87610,2016-08-02 15:32:09:407
4.313,0.585,0.3,-1.218,0.995,1.206,-34.7,34.9,4.2,87711,2016-08-02 15:32:09:508
4.313,0.585,0.3,-1.218,0.995,1.206,-34.7,34.9,4.2,87811,2016-08-02 15:32:09:608
5.11,0.611,-1.775,-1.006,-0.664,0.792,-31.3,37.8,7.4,87910,2016-08-02 15:32:09:707
2.474,-19.249,0.681,-1.006,-0.664,0.792,-31.3,37.8,7.4,88011,2016-08-02 15:32:09:808
2.474,-19.249,0.681,2.151,-0.944,0.296,-31.2,38.1,7.2,88110,2016-08-02 15:32:09:907
1.585,-9.734,-1.549,2.151,-0.944,0.296,-31.2,38.1,7.2,88210,2016-08-02 15:32:10:007
1.585,-9.734,-1.549,0.593,-1.28,-0.643,-34.0,36.5,1.5,88310,2016-08-02 15:32:10:107
0.521,-12.905,-0.673,0.593,-1.28,-0.643,-34.0,36.5,1.5,88411,2016-08-02 15:32:10:208
0.521,-12.905,-0.673,0.593,-1.28,-0.643,-37.2,33.4,-2.3,88511,2016-08-02 15:32:10:308
9.397,-11.396,-1.857,-1.081,1.214,1.05,-37.2,33.4,-2.3,88610,2016-08-02 15:32:10:407
9.397,-11.396,-1.857,-1.081,1.214,1.05,-36.8,33.8,-0.7,88709,2016-08-02 15:32:10:506
4.123,-1.113,0.895,1.699,2.492,0.164,-36.8,33.8,-0.7,88811,2016-08-02 15:32:10:608
1.106,-4.729,-2.393,1.699,2.492,0.164,-34.4,36.6,2.2,88910,2016-08-02 15:32:10:707
1.106,-4.729,-2.393,1.699,2.492,0.164,-34.4,36.6,2.2,89010,2016-08-02 15:32:10:807
3.709,-7.514,2.22,0.201,-1.777,-0.086,-34.4,36.6,2.2,89110,2016-08-02 15:32:10:907
3.709,-7.514,2.22,0.201,-1.777,-0.086,-31.4,39.4,4.1,89210,2016-08-02 15:32:11:007
5.509,-8.754,-0.317,1.323,-1.484,0.27,-31.4,39.4,4.1,89311,2016-08-02 15:32:11:108
5.509,-8.754,-0.317,1.323,-1.484,0.27,-32.5,38.5,-0.2,89408,2016-08-02 15:32:11:205
3.609,-11.618,-0.28,-0.702,-0.418,-0.049,-32.5,38.5,-0.2,89510,2016-08-02 15:32:11:307
3.609,-11.618,-0.28,-0.702,-0.418,-0.049,-36.2,34.7,-2.8,89611,2016-08-02 15:32:11:408
8.981,-14.489,1.596,-0.702,-0.418,-0.049,-36.2,34.7,-2.8,89710,2016-08-02 15:32:11:507
3.976,-1.046,1.891,-1.541,-0.958,1.14,-37.7,32.9,-4.7,89811,2016-08-02 15:32:11:608
3.976,-1.046,1.891,-1.541,-0.958,1.14,-37.7,32.9,-4.7,89911,2016-08-02 15:32:11:708
-3.032,-17.374,-10.382,-0.379,0.607,0.367,-35.2,34.9,-0.4,90010,2016-08-02 15:32:11:807
-3.032,-17.374,-10.382,-0.379,0.607,0.367,-35.2,34.9,-0.4,90110,2016-08-02 15:32:11:907
-0.426,-6.823,5.65,-0.379,0.607,0.367,-31.8,38.7,2.8,90211,2016-08-02 15:32:12:008
-0.426,-6.823,5.65,1.038,0.971,-1.969,-31.8,38.7,2.8,90311,2016-08-02 15:32:12:108
2.442,-7.681,-1.801,1.038,0.971,-1.969,-31.4,39.2,3.3,90410,2016-08-02 15:32:12:207
2.442,-7.681,-1.801,-0.09,-1.744,0.275,-31.4,39.2,3.3,90510,2016-08-02 15:32:12:307
3.323,-12.624,2.639,-0.09,-1.744,0.275,-33.1,38.2,0.9,90609,2016-08-02 15:32:12:406
2.449,-12.11,-0.965,-0.952,0.239,-0.774,-33.1,38.2,0.9,90710,2016-08-02 15:32:12:507
2.449,-12.11,-0.965,-0.952,0.239,-0.774,-35.5,36.2,-1.5,90809,2016-08-02 15:32:12:606
6.592,-6.639,3.601,-0.952,0.239,-0.774,-35.5,36.2,-1.5,90909,2016-08-02 15:32:12:706
6.592,-6.639,3.601,-1.297,-1.326,0.796,-36.5,35.3,-1.7,91012,2016-08-02 15:32:12:809
3.346,-3.699,0.681,-1.297,-1.326,0.796,-36.5,35.3,-1.7,91109,2016-08-02 15:32:12:906
3.346,-3.699,0.681,1.137,0.412,-0.686,-35.0,36.2,2.0,91209,2016-08-02 15:32:13:006
-0.864,-9.653,-5.634,1.137,0.412,-0.686,-35.0,36.2,2.0,91309,2016-08-02 15:32:13:106
-0.864,-9.653,-5.634,1.137,0.412,-0.686,-32.9,38.7,5.3,91410,2016-08-02 15:32:13:207
0.329,-5.482,6.311,0.679,-1.554,-0.682,-32.9,38.7,5.3,91509,2016-08-02 15:32:13:306
5.307,-7.912,1.701,0.679,-1.554,-0.682,-32.3,39.2,4.1,91609,2016-08-02 15:32:13:406
5.307,-7.912,1.701,1.344,-1.644,-0.687,-32.3,39.2,4.1,91711,2016-08-02 15:32:13:508
-0.754,-11.832,-1.854,1.344,-1.644,-0.687,-34.6,37.2,-0.7,91810,2016-08-02 15:32:13:607
-0.754,-11.832,-1.854,-1.828,0.259,0.895,-34.6,37.2,-0.7,91909,2016-08-02 15:32:13:706
6.307,-13.949,2.618,-1.828,0.259,0.895,-37.3,33.6,-3.5,92009,2016-08-02 15:32:13:806
6.307,-13.949,2.618,-1.828,0.259,0.895,-37.3,33.6,-3.5,92111,2016-08-02 15:32:13:908
1.161,-5.792,0.515,-1.216,0.231,1.268,-36.4,33.8,-0.4,92209,2016-08-02 15:32:14:006
1.161,-5.792,0.515,-1.216,0.231,1.268,-36.4,33.8,-0.4,92309,2016-08-02 15:32:14:106
-9.199,-19.609,-16.172,-1.39,0.461,1.311,-33.6,36.4,4.9,92410,2016-08-02 15:32:14:207
0.056,-2.833,9.781,-1.39,0.461,1.311,-33.6,36.4,4.9,92509,2016-08-02 15:32:14:306
0.056,-2.833,9.781,-1.39,0.461,1.311,-31.5,38.7,7.7,92609,2016-08-02 15:32:14:406
6.26,-5.947,0.204,2.542,-1.257,0.875,-31.5,38.7,7.7,92711,2016-08-02 15:32:14:508
6.26,-5.947,0.204,2.542,-1.257,0.875,-33.4,37.4,3.8,92809,2016-08-02 15:32:14:606
0.046,-11.669,-0.477,0.813,-1.142,-0.749,-33.4,37.4,3.8,92911,2016-08-02 15:32:14:708
0.046,-11.669,-0.477,0.813,-1.142,-0.749,-36.4,34.6,0.1,93009,2016-08-02 15:32:14:806
3.5,-14.125,1.82,-2.099,1.164,0.949,-36.4,34.6,0.1,93109,2016-08-02 15:32:14:906
3.5,-14.125,1.82,-2.099,1.164,0.949,-36.8,34.6,-0.9,93210,2016-08-02 15:32:15:007
-0.127,-6.105,1.802,-2.099,1.164,0.949,-36.8,34.6,-0.9,93311,2016-08-02 15:32:15:108
4.241,-11.915,-10.365,0.668,2.556,-0.229,-34.4,35.8,4.4,93409,2016-08-02 15:32:15:206
4.241,-11.915,-10.365,0.668,2.556,-0.229,-34.4,35.8,4.4,93511,2016-08-02 15:32:15:308
-2.719,-8.465,4.484,-0.588,-0.441,-0.955,-32.0,38.9,6.8,93611,2016-08-02 15:32:15:408
-2.719,-8.465,4.484,-0.588,-0.441,-0.955,-32.0,38.9,6.8,93709,2016-08-02 15:32:15:506
3.898,-7.285,-0.886,-0.588,-0.441,-0.955,-32.2,38.3,6.4,93809,2016-08-02 15:32:15:606
3.898,-7.285,-0.886,1.768,-1.203,-0.006,-32.2,38.3,6.4,93910,2016-08-02 15:32:15:707
0.277,-9.716,0.379,1.768,-1.203,-0.006,-34.1,37.2,2.9,94009,2016-08-02 15:32:15:806
0.277,-9.716,0.379,-0.618,-0.288,-0.177,-34.1,37.2,2.9,94111,2016-08-02 15:32:15:908
-0.426,-12.602,-5.027,-0.618,-0.288,-0.177,-35.8,35.3,0.5,94212,2016-08-02 15:32:16:009
-1.599,-8.744,1.991,-1.516,-3.025,1.236,-35.8,35.3,0.5,94309,2016-08-02 15:32:16:106
-1.599,-8.744,1.991,-1.516,-3.025,1.236,-35.8,35.3,0.5,94410,2016-08-02 15:32:16:207
1.316,-3.2,0.961,-1.516,-3.025,1.236,-34.2,35.8,4.3,94510,2016-08-02 15:32:16:307
1.316,-3.2,0.961,1.212,-0.064,-1.695,-34.2,35.8,4.3,94609,2016-08-02 15:32:16:406
10.063,-17.642,0.342,1.212,-0.064,-1.695,-31.2,37.7,8.3,94710,2016-08-02 15:32:16:507
10.063,-17.642,0.342,2.032,-2.201,-0.931,-31.2,37.7,8.3,94810,2016-08-02 15:32:16:607
-1.547,-11.814,2.182,2.032,-2.201,-0.931,-29.4,38.9,10.0,94909,2016-08-02 15:32:16:706
-1.547,-11.814,2.182,2.032,-2.201,-0.931,-29.4,38.9,10.0,95009,2016-08-02 15:32:16:806
0.84,-9.391,1.973,-0.073,-0.66,-1.04,-31.4,38.1,6.5,95109,2016-08-02 15:32:16:906
1.331,-15.167,-6.541,-0.073,-0.66,-1.04,-31.4,38.1,6.5,95209,2016-08-02 15:32:17:006
1.331,-15.167,-6.541,-3.342,0.786,1.589,-34.7,35.4,5.0,95309,2016-08-02 15:32:17:106
0.778,-9.592,1.39,-3.342,0.786,1.589,-34.7,35.4,5.0,95409,2016-08-02 15:32:17:206
0.778,-9.592,1.39,-0.966,1.405,1.032,-34.9,34.6,6.4,95509,2016-08-02 15:32:17:306
3.662,-1.444,0.491,-0.966,1.405,1.032,-34.9,34.6,6.4,95610,2016-08-02 15:32:17:407
3.662,-1.444,0.491,-0.966,1.405,1.032,-31.9,34.9,12.2,95711,2016-08-02 15:32:17:508
10.766,-4.976,1.135,-0.814,-0.056,-0.283,-31.9,34.9,12.2,95809,2016-08-02 15:32:17:606
10.766,-4.976,1.135,-0.814,-0.056,-0.283,-28.7,37.0,15.2,95910,2016-08-02 15:32:17:707
2.283,-19.609,4.673,2.547,-2.976,-0.464,-28.7,37.0,15.2,96010,2016-08-02 15:32:17:807
2.283,-19.609,4.673,2.547,-2.976,-0.464,-29.6,37.6,13.7,96109,2016-08-02 15:32:17:906
1.338,-9.088,-1.135,2.547,-2.976,-0.464,-29.6,37.6,13.7,96210,2016-08-02 15:32:18:007
4.717,-10.978,-4.415,-0.193,-0.75,-0.447,-30.2,37.7,11.3,96310,2016-08-02 15:32:18:107
4.717,-10.978,-4.415,-0.193,-0.75,-0.447,-30.2,37.7,11.3,96409,2016-08-02 15:32:18:206
6.619,-9.697,-6.097,-1.261,-0.72,1.153,-30.7,37.5,10.8,96509,2016-08-02 15:32:18:306
6.619,-9.697,-6.097,-1.261,-0.72,1.153,-30.7,37.5,10.8,96609,2016-08-02 15:32:18:406
5.015,-4.134,2.143,2.27,1.085,0.229,-27.8,34.7,17.0,96710,2016-08-02 15:32:18:507
5.015,-4.134,2.143,2.27,1.085,0.229,-27.8,34.7,17.0,96809,2016-08-02 15:32:18:606
7.371,-1.868,-2.599,2.27,1.085,0.229,-26.6,32.3,23.3,96911,2016-08-02 15:32:18:708
1.323,-11.833,2.833,0.361,-1.279,-0.038,-26.6,32.3,23.3,97009,2016-08-02 15:32:18:806
1.323,-11.833,2.833,0.361,-1.279,-0.038,-28.3,31.2,24.5,97111,2016-08-02 15:32:18:908
-0.491,-8.947,-0.048,0.885,-2.317,-0.41,-28.3,31.2,24.5,97209,2016-08-02 15:32:19:006
-0.491,-8.947,-0.048,0.885,-2.317,-0.41,-28.6,35.8,19.1,97335,2016-08-02 15:32:19:132
-2.461,-12.266,-1.416,0.885,-2.317,-0.41,-28.6,35.8,19.1,97409,2016-08-02 15:32:19:206
-2.461,-12.266,-1.416,-0.926,-0.479,0.541,-27.9,38.3,16.4,97509,2016-08-02 15:32:19:306
8.75,-14.775,-0.293,-0.926,-0.479,0.541,-27.9,38.3,16.4,97609,2016-08-02 15:32:19:406
8.75,-14.775,-0.293,-1.967,-2.043,0.636,-24.0,38.3,19.1,97709,2016-08-02 15:32:19:506
3.505,-2.602,-0.683,-1.967,-2.043,0.636,-24.0,38.3,19.1,97810,2016-08-02 15:32:19:607
1.104,-9.272,-4.797,-0.796,1.146,0.519,-20.3,34.6,26.2,97910,2016-08-02 15:32:19:707
1.104,-9.272,-4.797,-0.796,1.146,0.519,-20.3,34.6,26.2,98010,2016-08-02 15:32:19:807
0.481,-12.789,2.887,-0.796,1.146,0.519,-17.0,32.6,31.0,98111,2016-08-02 15:32:19:908
0.481,-12.789,2.887,1.172,-0.745,-1.764,-17.0,32.6,31.0,98209,2016-08-02 15:32:20:006
4.152,-8.868,1.64,1.172,-0.745,-1.764,-16.6,34.6,29.1,98311,2016-08-02 15:32:20:108
4.152,-8.868,1.64,1.114,-0.59,-0.982,-16.6,34.6,29.1,98409,2016-08-02 15:32:20:206
2.711,-13.454,0.45,1.114,-0.59,-0.982,-14.4,38.9,24.2,98509,2016-08-02 15:32:20:306
2.711,-13.454,0.45,1.114,-0.59,-0.982,-14.4,38.9,24.2,98609,2016-08-02 15:32:20:406
6.086,-15.945,3.226,-3.055,-1.049,1.017,-12.9,41.4,22.0,98709,2016-08-02 15:32:20:506
2.142,-3.061,0.6,-3.055,-1.049,1.017,-12.9,41.4,22.0,98811,2016-08-02 15:32:20:608
2.142,-3.061,0.6,0.022,2.034,0.487,-12.9,41.4,22.0,98909,2016-08-02 15:32:20:706
-1.753,-17.9,-8.921,0.022,2.034,0.487,-8.7,38.2,27.1,99010,2016-08-02 15:32:20:807
-1.753,-17.9,-8.921,-0.018,0.904,-1.195,-8.7,38.2,27.1,99110,2016-08-02 15:32:20:907
1.575,-4.289,7.1,-0.018,0.904,-1.195,-6.7,33.7,33.3,99210,2016-08-02 15:32:21:007
1.575,-4.289,7.1,-0.018,0.904,-1.195,-6.7,33.7,33.3,99311,2016-08-02 15:32:21:108
5.138,-8.481,1.827,1.38,0.639,0.421,-7.3,32.8,34.0,99411,2016-08-02 15:32:21:208
5.138,-8.481,1.827,1.38,0.639,0.421,-7.3,32.8,34.0,99510,2016-08-02 15:32:21:307
0.472,-13.44,2.701,-0.125,-0.926,0.196,-9.7,37.6,28.1,99610,2016-08-02 15:32:21:407
7.277,-13.361,1.328,-0.125,-0.926,0.196,-9.7,37.6,28.1,99712,2016-08-02 15:32:21:509
7.277,-13.361,1.328,-0.125,-0.926,0.196,-10.9,41.2,23.3,99810,2016-08-02 15:32:21:607
3.607,-2.45,1.298,-2.192,-2.158,0.902,-10.9,41.2,23.3,99910,2016-08-02 15:32:21:707
3.607,-2.45,1.298,-2.192,-2.158,0.902,-8.3,39.2,25.7,100012,2016-08-02 15:32:21:809
-2.019,-15.274,-9.749,-0.719,0.383,0.88,-8.3,39.2,25.7,100109,2016-08-02 15:32:21:906
-2.019,-15.274,-9.749,-0.719,0.383,0.88,-7.1,34.7,31.7,100209,2016-08-02 15:32:22:006
1.967,-3.822,5.768,1.14,-0.155,-1.555,-7.1,34.7,31.7,100313,2016-08-02 15:32:22:110
1.967,-3.822,5.768,1.14,-0.155,-1.555,-5.8,32.5,34.9,100411,2016-08-02 15:32:22:208
3.334,-8.15,2.193,1.14,-0.155,-1.555,-5.8,32.5,34.9,100510,2016-08-02 15:32:22:307
3.334,-8.15,2.193,0.329,0.416,-1.014,-8.0,37.0,30.5,100612,2016-08-02 15:32:22:409
-0.28,-12.1,-2.671,0.329,0.416,-1.014,-8.0,37.0,30.5,100710,2016-08-02 15:32:22:507
5.383,-14.963,3.911,-3.121,-0.042,1.641,-8.5,41.2,24.6,100810,2016-08-02 15:32:22:607
5.383,-14.963,3.911,-3.121,-0.042,1.641,-8.5,41.2,24.6,100913,2016-08-02 15:32:22:710
0.536,-5.148,1.22,-3.121,-0.042,1.641,-7.9,42.2,22.9,101012,2016-08-02 15:32:22:809
0.536,-5.148,1.22,-0.675,1.578,0.862,-7.9,42.2,22.9,101109,2016-08-02 15:32:22:906
-7.235,-19.609,-15.373,-0.675,1.578,0.862,-4.9,37.7,28.1,101211,2016-08-02 15:32:23:008
-7.235,-19.609,-15.373,0.143,1.617,-1.243,-4.9,37.7,28.1,101310,2016-08-02 15:32:23:107
1.981,-4.405,4.447,0.143,1.617,-1.243,-3.6,32.8,33.8,101411,2016-08-02 15:32:23:208
1.406,-7.421,2.104,1.026,0.914,0.525,-3.6,32.8,33.8,101514,2016-08-02 15:32:23:311
1.406,-7.421,2.104,1.026,0.914,0.525,-5.9,33.4,32.4,101611,2016-08-02 15:32:23:408
-0.681,-12.051,-2.373,1.026,0.914,0.525,-5.9,33.4,32.4,101710,2016-08-02 15:32:23:507
-0.681,-12.051,-2.373,-0.171,0.812,-0.061,-8.8,37.8,26.8,101814,2016-08-02 15:32:23:611
4.232,-13.945,3.663,-0.171,0.812,-0.061,-8.8,37.8,26.8,101911,2016-08-02 15:32:23:708
4.232,-13.945,3.663,-0.625,-1.466,1.649,-10.7,41.5,22.3,102010,2016-08-02 15:32:23:807
-1.276,-5.088,1.219,-0.625,-1.466,1.649,-10.7,41.5,22.3,102113,2016-08-02 15:32:23:910
-1.276,-5.088,1.219,-0.625,-1.466,1.649,-8.6,38.4,26.3,102211,2016-08-02 15:32:24:008
1.377,-19.498,-18.77,2.951,0.2,-0.924,-8.6,38.4,26.3,102311,2016-08-02 15:32:24:108
1.247,-11.649,3.114,2.951,0.2,-0.924,-6.6,34.2,32.1,102409,2016-08-02 15:32:24:206
1.247,-11.649,3.114,1.485,-2.882,-0.586,-6.6,34.2,32.1,102510,2016-08-02 15:32:24:307
0.66,-7.271,-1.711,1.485,-2.882,-0.586,-7.0,32.5,34.4,102611,2016-08-02 15:32:24:408
0.66,-7.271,-1.711,1.461,-0.864,-0.839,-7.0,32.5,34.4,102714,2016-08-02 15:32:24:511
-0.095,-11.689,0.594,1.461,-0.864,-0.839,-11.0,36.8,28.9,102811,2016-08-02 15:32:24:608
-0.095,-11.689,0.594,1.461,-0.864,-0.839,-11.0,36.8,28.9,102911,2016-08-02 15:32:24:708
2.135,-12.735,-0.114,-2.96,0.072,1.505,-14.3,40.1,23.0,103009,2016-08-02 15:32:24:806
2.135,-12.735,-0.114,-2.96,0.072,1.505,-14.3,40.1,23.0,103110,2016-08-02 15:32:24:907
-1.743,-6.239,1.171,-0.781,0.919,0.978,-14.3,40.1,23.0,103211,2016-08-02 15:32:25:008
-1.743,-6.239,1.171,-0.781,0.919,0.978,-11.5,39.7,24.4,103313,2016-08-02 15:32:25:110
2.791,-11.285,-7.151,-0.781,0.919,0.978,-11.5,39.7,24.4,103411,2016-08-02 15:32:25:208
1.266,-6.324,4.817,-0.597,0.636,-0.269,-8.3,35.0,30.8,103511,2016-08-02 15:32:25:308
1.266,-6.324,4.817,-0.597,0.636,-0.269,-8.3,35.0,30.8,103610,2016-08-02 15:32:25:407
-0.712,-7.451,-0.888,1.44,-1.373,-0.17,-6.0,32.9,34.4,103710,2016-08-02 15:32:25:507
-0.712,-7.451,-0.888,1.44,-1.373,-0.17,-6.0,32.9,34.4,103810,2016-08-02 15:32:25:607
-0.676,-10.165,0.84,0.474,-0.083,-0.337,-9.7,36.7,30.6,103911,2016-08-02 15:32:25:708
-0.676,-10.165,0.84,0.474,-0.083,-0.337,-9.7,36.7,30.6,104011,2016-08-02 15:32:25:808
-0.689,-12.544,-1.539,0.474,-0.083,-0.337,-11.5,41.1,24.9,104111,2016-08-02 15:32:25:908
-0.689,-12.544,-1.539,-0.735,0.483,1.511,-11.5,41.1,24.9,104210,2016-08-02 15:32:26:007
-2.383,-10.971,1.331,-0.735,0.483,1.511,-11.0,41.7,23.8,104309,2016-08-02 15:32:26:106
1.093,-4.392,-0.123,1.764,1.659,-0.093,-11.0,41.7,23.8,104410,2016-08-02 15:32:26:207
1.093,-4.392,-0.123,1.764,1.659,-0.093,-8.3,36.7,29.3,104509,2016-08-02 15:32:26:306
9.19,-12.738,-1.169,1.764,1.659,-0.093,-8.3,36.7,29.3,104611,2016-08-02 15:32:26:408
9.19,-12.738,-1.169,1.045,-1.047,-0.583,-6.2,33.0,34.8,104710,2016-08-02 15:32:26:507
-4.777,-10.143,-5.45,1.045,-1.047,-0.583,-6.2,33.0,34.8,104810,2016-08-02 15:32:26:607
-4.777,-10.143,-5.45,1.436,-2.007,-0.01,-7.6,33.6,33.9,104911,2016-08-02 15:32:26:708
0.18,-10.164,2.095,1.436,-2.007,-0.01,-7.6,33.6,33.9,105011,2016-08-02 15:32:26:808
0.18,-10.164,2.095,1.436,-2.007,-0.01,-9.1,38.8,28.1,105109,2016-08-02 15:32:26:906
-1.812,-14.714,-8.381,0.173,-0.453,-0.144,-9.1,38.8,28.1,105209,2016-08-02 15:32:27:006
7.42,-11.152,-2.474,0.173,-0.453,-0.144,-10.3,42.4,23.3,105311,2016-08-02 15:32:27:108
7.42,-11.152,-2.474,-2.303,-2.892,0.64,-10.3,42.4,23.3,105410,2016-08-02 15:32:27:207
4.764,-2.291,0.328,-2.303,-2.892,0.64,-7.9,40.3,25.6,105509,2016-08-02 15:32:27:306
4.764,-2.291,0.328,0.027,0.848,-0.215,-7.9,40.3,25.6,105611,2016-08-02 15:32:27:408
5.219,-1.55,-1.237,0.027,0.848,-0.215,-6.5,35.6,31.7,105710,2016-08-02 15:32:27:507
5.219,-1.55,-1.237,0.027,0.848,-0.215,-6.5,35.6,31.7,105809,2016-08-02 15:32:27:606
4.411,-9.556,-0.148,1.832,0.13,-1.216,-6.0,32.3,35.2,105910,2016-08-02 15:32:27:707
4.411,-9.556,-0.148,1.832,0.13,-1.216,-6.0,32.3,35.2,106009,2016-08-02 15:32:27:806
5.803,-8.215,-3.929,0.079,0.616,-1.146,-9.7,35.5,31.6,106111,2016-08-02 15:32:27:908
0.272,-12.568,-3.33,0.079,0.616,-1.146,-9.7,35.5,31.6,106210,2016-08-02 15:32:28:007
0.272,-12.568,-3.33,0.079,0.616,-1.146,-11.7,38.8,25.7,106310,2016-08-02 15:32:28:107
8.274,-11.251,-3.56,-2.705,-0.277,1.902,-11.7,38.8,25.7,106411,2016-08-02 15:32:28:208
8.274,-11.251,-3.56,-2.705,-0.277,1.902,-11.0,39.5,24.3,106511,2016-08-02 15:32:28:308
4.025,-1.935,0.906,-0.762,2.395,0.523,-11.0,39.5,24.3,106609,2016-08-02 15:32:28:406
4.025,-1.935,0.906,-0.762,2.395,0.523,-7.9,35.7,29.2,106711,2016-08-02 15:32:28:508
1.82,-5.587,-2.498,-0.306,0.297,-0.646,-7.9,35.7,29.2,106811,2016-08-02 15:32:28:608
1.82,-5.587,-2.498,-0.306,0.297,-0.646,-6.0,32.4,34.2,106910,2016-08-02 15:32:28:707
