inst#,actual,predicted,error,prediction
539,5:bus_sitting,5:bus_sitting, ,0.94
540,5:bus_sitting,5:bus_sitting, ,0.9
541,5:bus_sitting,5:bus_sitting, ,0.91
542,5:bus_sitting,5:bus_sitting, ,0.99
543,5:bus_sitting,5:bus_sitting, ,1
544,5:bus_sitting,5:bus_sitting, ,0.99
545,5:bus_sitting,5:bus_sitting, ,1
546,5:bus_sitting,5:bus_sitting, ,1
547,5:bus_sitting,5:bus_sitting, ,0.97
548,5:bus_sitting,5:bus_sitting, ,0.96
549,5:bus_sitting,5:bus_sitting, ,0.98
550,5:bus_sitting,5:bus_sitting, ,0.98
551,5:bus_sitting,5:bus_sitting, ,0.99
552,5:bus_sitting,5:bus_sitting, ,0.98
553,5:bus_sitting,5:bus_sitting, ,0.99
554,5:bus_sitting,5:bus_sitting, ,0.98
555,5:bus_sitting,5:bus_sitting, ,0.98
556,5:bus_sitting,5:bus_sitting, ,0.99
557,5:bus_sitting,5:bus_sitting, ,0.99
558,5:bus_sitting,5:bus_sitting, ,0.99
559,5:bus_sitting,5:bus_sitting, ,0.97
560,5:bus_sitting,5:bus_sitting, ,0.97
561,5:bus_sitting,5:bus_sitting, ,0.97
562,5:bus_sitting,5:bus_sitting, ,0.99
563,5:bus_sitting,5:bus_sitting, ,0.94
564,5:bus_sitting,5:bus_sitting, ,0.81
565,5:bus_sitting,5:bus_sitting, ,0.85
566,5:bus_sitting,5:bus_sitting, ,0.96
567,5:bus_sitting,5:bus_sitting, ,0.9
568,5:bus_sitting,5:bus_sitting, ,0.96
569,5:bus_sitting,5:bus_sitting, ,0.93
570,5:bus_sitting,5:bus_sitting, ,0.97
571,5:bus_sitting,5:bus_sitting, ,0.99
572,5:bus_sitting,5:bus_sitting, ,0.99
573,5:bus_sitting,5:bus_sitting, ,0.92
574,5:bus_sitting,5:bus_sitting, ,0.93
575,5:bus_sitting,5:bus_sitting, ,1
576,5:bus_sitting,5:bus_sitting, ,0.99
577,5:bus_sitting,5:bus_sitting, ,1
578,5:bus_sitting,5:bus_sitting, ,1
579,5:bus_sitting,5:bus_sitting, ,0.95
580,5:bus_sitting,5:bus_sitting, ,0.88
581,5:bus_sitting,5:bus_sitting, ,0.98
582,5:bus_sitting,5:bus_sitting, ,0.56
583,5:bus_sitting,5:bus_sitting, ,0.45
584,5:bus_sitting,5:bus_sitting, ,0.42
585,5:bus_sitting,5:bus_sitting, ,0.59
586,5:bus_sitting,5:bus_sitting, ,0.86
587,5:bus_sitting,5:bus_sitting, ,0.89
588,5:bus_sitting,5:bus_sitting, ,0.85
589,5:bus_sitting,5:bus_sitting, ,0.82
590,5:bus_sitting,5:bus_sitting, ,0.94
591,5:bus_sitting,5:bus_sitting, ,0.93
592,5:bus_sitting,5:bus_sitting, ,0.97
593,5:bus_sitting,5:bus_sitting, ,0.93
594,5:bus_sitting,5:bus_sitting, ,0.96
595,5:bus_sitting,5:bus_sitting, ,0.96
596,5:bus_sitting,5:bus_sitting, ,0.94
597,5:bus_sitting,5:bus_sitting, ,0.73
598,5:bus_sitting,5:bus_sitting, ,0.8
599,5:bus_sitting,5:bus_sitting, ,0.92
600,5:bus_sitting,5:bus_sitting, ,0.9
601,5:bus_sitting,5:bus_sitting, ,0.9
602,5:bus_sitting,5:bus_sitting, ,0.78
603,5:bus_sitting,5:bus_sitting, ,0.92
604,5:bus_sitting,5:bus_sitting, ,0.96
605,5:bus_sitting,5:bus_sitting, ,0.97
606,5:bus_sitting,5:bus_sitting, ,0.93
607,5:bus_sitting,5:bus_sitting, ,0.97
608,5:bus_sitting,5:bus_sitting, ,0.93
609,5:bus_sitting,5:bus_sitting, ,0.95
610,5:bus_sitting,5:bus_sitting, ,0.97
611,5:bus_sitting,5:bus_sitting, ,0.97
612,5:bus_sitting,5:bus_sitting, ,0.96
613,5:bus_sitting,5:bus_sitting, ,0.96
614,5:bus_sitting,5:bus_sitting, ,0.97
615,5:bus_sitting,5:bus_sitting, ,0.96
616,5:bus_sitting,5:bus_sitting, ,0.97
617,5:bus_sitting,5:bus_sitting, ,0.93
618,5:bus_sitting,5:bus_sitting, ,0.86
619,5:bus_sitting,5:bus_sitting, ,0.83
620,5:bus_sitting,5:bus_sitting, ,0.53
621,5:bus_sitting,8:metroK_sitting,+,0.49
622,5:bus_sitting,8:metroK_sitting,+,0.44
623,5:bus_sitting,5:bus_sitting, ,0.95
624,5:bus_sitting,5:bus_sitting, ,0.96
625,5:bus_sitting,5:bus_sitting, ,0.92
626,5:bus_sitting,5:bus_sitting, ,0.95
627,5:bus_sitting,5:bus_sitting, ,0.97
628,5:bus_sitting,5:bus_sitting, ,0.94
629,5:bus_sitting,5:bus_sitting, ,0.97
630,5:bus_sitting,5:bus_sitting, ,0.98
631,5:bus_sitting,5:bus_sitting, ,0.94
632,5:bus_sitting,5:bus_sitting, ,0.95
633,5:bus_sitting,5:bus_sitting, ,0.97
634,5:bus_sitting,5:bus_sitting, ,0.96
635,5:bus_sitting,5:bus_sitting, ,0.96
636,5:bus_sitting,5:bus_sitting, ,0.92
637,5:bus_sitting,5:bus_sitting, ,0.94
638,5:bus_sitting,5:bus_sitting, ,0.94
639,5:bus_sitting,5:bus_sitting, ,0.94
640,5:bus_sitting,5:bus_sitting, ,0.94
641,5:bus_sitting,5:bus_sitting, ,0.91
642,5:bus_sitting,5:bus_sitting, ,0.9
643,5:bus_sitting,5:bus_sitting, ,0.94
644,5:bus_sitting,5:bus_sitting, ,0.94
645,5:bus_sitting,5:bus_sitting, ,0.94
646,5:bus_sitting,5:bus_sitting, ,0.94
647,5:bus_sitting,5:bus_sitting, ,0.94
648,5:bus_sitting,5:bus_sitting, ,0.95
649,5:bus_sitting,5:bus_sitting, ,0.98
650,5:bus_sitting,5:bus_sitting, ,0.97
651,5:bus_sitting,5:bus_sitting, ,0.97
652,5:bus_sitting,5:bus_sitting, ,0.96
653,5:bus_sitting,5:bus_sitting, ,0.92
654,5:bus_sitting,5:bus_sitting, ,0.9
655,5:bus_sitting,5:bus_sitting, ,0.92
656,5:bus_sitting,5:bus_sitting, ,0.92
657,5:bus_sitting,5:bus_sitting, ,0.94
658,5:bus_sitting,5:bus_sitting, ,0.88
659,5:bus_sitting,5:bus_sitting, ,0.88
660,5:bus_sitting,5:bus_sitting, ,0.93
661,5:bus_sitting,5:bus_sitting, ,0.94
662,5:bus_sitting,5:bus_sitting, ,0.97
663,5:bus_sitting,5:bus_sitting, ,0.93
664,5:bus_sitting,5:bus_sitting, ,0.96
665,5:bus_sitting,5:bus_sitting, ,0.96
666,5:bus_sitting,5:bus_sitting, ,0.96
667,5:bus_sitting,5:bus_sitting, ,0.93
668,5:bus_sitting,5:bus_sitting, ,0.96
669,5:bus_sitting,5:bus_sitting, ,0.97
670,5:bus_sitting,5:bus_sitting, ,0.93
671,5:bus_sitting,5:bus_sitting, ,0.93
672,5:bus_sitting,5:bus_sitting, ,0.95
673,5:bus_sitting,5:bus_sitting, ,0.94
674,5:bus_sitting,5:bus_sitting, ,0.95
675,5:bus_sitting,5:bus_sitting, ,0.71
676,5:bus_sitting,5:bus_sitting, ,0.64
677,5:bus_sitting,5:bus_sitting, ,0.74
678,5:bus_sitting,5:bus_sitting, ,0.63
679,5:bus_sitting,5:bus_sitting, ,0.71
680,5:bus_sitting,5:bus_sitting, ,0.82
681,5:bus_sitting,5:bus_sitting, ,0.94
682,5:bus_sitting,5:bus_sitting, ,0.96
683,5:bus_sitting,5:bus_sitting, ,0.95
684,5:bus_sitting,5:bus_sitting, ,0.95
685,5:bus_sitting,5:bus_sitting, ,0.95
686,5:bus_sitting,5:bus_sitting, ,0.95
687,5:bus_sitting,5:bus_sitting, ,0.89
688,5:bus_sitting,5:bus_sitting, ,0.79
689,5:bus_sitting,5:bus_sitting, ,0.64
690,5:bus_sitting,5:bus_sitting, ,0.86
691,5:bus_sitting,5:bus_sitting, ,0.93
692,5:bus_sitting,5:bus_sitting, ,0.96
693,5:bus_sitting,5:bus_sitting, ,0.91
694,5:bus_sitting,5:bus_sitting, ,0.65
695,5:bus_sitting,5:bus_sitting, ,0.54
696,5:bus_sitting,5:bus_sitting, ,0.4
697,5:bus_sitting,8:metroK_sitting,+,0.49
698,5:bus_sitting,8:metroK_sitting,+,0.58
699,5:bus_sitting,8:metroK_sitting,+,0.6
700,5:bus_sitting,8:metroK_sitting,+,0.54
701,5:bus_sitting,5:bus_sitting, ,0.47
702,5:bus_sitting,5:bus_sitting, ,0.34
703,5:bus_sitting,5:bus_sitting, ,0.59
704,5:bus_sitting,5:bus_sitting, ,0.85
705,5:bus_sitting,5:bus_sitting, ,0.49
706,5:bus_sitting,8:metroK_sitting,+,0.5
707,5:bus_sitting,8:metroK_sitting,+,0.54
708,5:bus_sitting,5:bus_sitting, ,0.41
709,5:bus_sitting,5:bus_sitting, ,0.63
710,5:bus_sitting,5:bus_sitting, ,0.66
711,5:bus_sitting,5:bus_sitting, ,0.7
712,5:bus_sitting,5:bus_sitting, ,0.53
713,5:bus_sitting,5:bus_sitting, ,0.31
714,5:bus_sitting,8:metroK_sitting,+,0.33
715,5:bus_sitting,10:metrobus_sitting,+,0.58
716,5:bus_sitting,5:bus_sitting, ,0.33
717,5:bus_sitting,5:bus_sitting, ,0.55
718,5:bus_sitting,8:metroK_sitting,+,0.34
719,5:bus_sitting,5:bus_sitting, ,0.37
720,5:bus_sitting,5:bus_sitting, ,0.63
721,5:bus_sitting,5:bus_sitting, ,0.83
722,5:bus_sitting,5:bus_sitting, ,0.83
723,5:bus_sitting,5:bus_sitting, ,0.91
724,5:bus_sitting,5:bus_sitting, ,0.95
725,5:bus_sitting,5:bus_sitting, ,0.96
726,5:bus_sitting,5:bus_sitting, ,0.96
727,5:bus_sitting,5:bus_sitting, ,0.95
728,5:bus_sitting,5:bus_sitting, ,0.96
729,5:bus_sitting,5:bus_sitting, ,0.95
730,5:bus_sitting,5:bus_sitting, ,0.95
731,5:bus_sitting,5:bus_sitting, ,0.97
732,5:bus_sitting,5:bus_sitting, ,0.93
733,5:bus_sitting,5:bus_sitting, ,0.92
734,5:bus_sitting,5:bus_sitting, ,0.88
735,5:bus_sitting,5:bus_sitting, ,0.89
736,5:bus_sitting,5:bus_sitting, ,0.94
737,5:bus_sitting,5:bus_sitting, ,0.81
738,5:bus_sitting,5:bus_sitting, ,0.79
739,5:bus_sitting,5:bus_sitting, ,0.74
740,5:bus_sitting,5:bus_sitting, ,0.54
741,5:bus_sitting,8:metroK_sitting,+,0.56
742,5:bus_sitting,8:metroK_sitting,+,0.42
743,5:bus_sitting,8:metroK_sitting,+,0.37
744,5:bus_sitting,8:metroK_sitting,+,0.46
745,5:bus_sitting,5:bus_sitting, ,0.74
746,5:bus_sitting,5:bus_sitting, ,0.83
747,5:bus_sitting,5:bus_sitting, ,0.88
748,5:bus_sitting,5:bus_sitting, ,0.87
749,5:bus_sitting,5:bus_sitting, ,0.84
750,5:bus_sitting,5:bus_sitting, ,0.91
751,5:bus_sitting,5:bus_sitting, ,0.87
752,5:bus_sitting,5:bus_sitting, ,0.87
753,5:bus_sitting,5:bus_sitting, ,0.83
754,5:bus_sitting,5:bus_sitting, ,0.84
755,5:bus_sitting,5:bus_sitting, ,0.87
756,5:bus_sitting,5:bus_sitting, ,0.85
757,5:bus_sitting,5:bus_sitting, ,0.89
758,5:bus_sitting,5:bus_sitting, ,0.95
759,5:bus_sitting,5:bus_sitting, ,0.98
760,5:bus_sitting,5:bus_sitting, ,0.95
761,5:bus_sitting,5:bus_sitting, ,0.94
762,5:bus_sitting,5:bus_sitting, ,0.98
763,5:bus_sitting,5:bus_sitting, ,0.96
764,5:bus_sitting,5:bus_sitting, ,0.92
765,5:bus_sitting,5:bus_sitting, ,0.71
766,5:bus_sitting,5:bus_sitting, ,0.51
767,5:bus_sitting,8:metroK_sitting,+,0.32
768,5:bus_sitting,5:bus_sitting, ,0.42
769,5:bus_sitting,5:bus_sitting, ,0.7
770,5:bus_sitting,5:bus_sitting, ,0.97
771,5:bus_sitting,5:bus_sitting, ,1
772,5:bus_sitting,5:bus_sitting, ,1
773,5:bus_sitting,5:bus_sitting, ,0.98
774,5:bus_sitting,5:bus_sitting, ,0.91
775,5:bus_sitting,5:bus_sitting, ,0.95
776,5:bus_sitting,5:bus_sitting, ,0.91
777,5:bus_sitting,5:bus_sitting, ,0.99
778,5:bus_sitting,5:bus_sitting, ,0.99
779,5:bus_sitting,5:bus_sitting, ,0.99
780,5:bus_sitting,5:bus_sitting, ,0.97
781,5:bus_sitting,5:bus_sitting, ,0.86
782,5:bus_sitting,5:bus_sitting, ,0.91
783,5:bus_sitting,5:bus_sitting, ,0.97
784,5:bus_sitting,5:bus_sitting, ,0.82
785,5:bus_sitting,5:bus_sitting, ,0.87
786,5:bus_sitting,5:bus_sitting, ,0.83
787,5:bus_sitting,5:bus_sitting, ,0.78
788,5:bus_sitting,5:bus_sitting, ,0.93
789,5:bus_sitting,5:bus_sitting, ,0.99
790,5:bus_sitting,5:bus_sitting, ,1
791,5:bus_sitting,5:bus_sitting, ,0.99
792,5:bus_sitting,5:bus_sitting, ,0.95
793,5:bus_sitting,5:bus_sitting, ,0.94
794,5:bus_sitting,5:bus_sitting, ,0.97
795,5:bus_sitting,5:bus_sitting, ,0.94
796,5:bus_sitting,5:bus_sitting, ,0.93
797,5:bus_sitting,5:bus_sitting, ,0.79
798,5:bus_sitting,5:bus_sitting, ,0.88
799,5:bus_sitting,5:bus_sitting, ,0.77
800,5:bus_sitting,5:bus_sitting, ,0.62
801,5:bus_sitting,5:bus_sitting, ,0.79
802,5:bus_sitting,5:bus_sitting, ,0.86
803,5:bus_sitting,5:bus_sitting, ,0.93
804,5:bus_sitting,5:bus_sitting, ,0.99
805,5:bus_sitting,5:bus_sitting, ,0.92
806,5:bus_sitting,5:bus_sitting, ,0.94
807,5:bus_sitting,5:bus_sitting, ,0.96
808,5:bus_sitting,5:bus_sitting, ,0.96
809,5:bus_sitting,5:bus_sitting, ,0.96
810,5:bus_sitting,5:bus_sitting, ,0.97
811,5:bus_sitting,5:bus_sitting, ,0.99
812,5:bus_sitting,5:bus_sitting, ,1
813,5:bus_sitting,5:bus_sitting, ,0.99
814,5:bus_sitting,5:bus_sitting, ,1
815,5:bus_sitting,5:bus_sitting, ,0.97
816,5:bus_sitting,5:bus_sitting, ,0.99
817,5:bus_sitting,5:bus_sitting, ,0.97
818,5:bus_sitting,5:bus_sitting, ,0.98
819,5:bus_sitting,5:bus_sitting, ,0.98
820,5:bus_sitting,5:bus_sitting, ,0.84
821,5:bus_sitting,5:bus_sitting, ,0.81
822,5:bus_sitting,5:bus_sitting, ,0.63
823,5:bus_sitting,5:bus_sitting, ,0.81
824,5:bus_sitting,5:bus_sitting, ,0.97
825,5:bus_sitting,5:bus_sitting, ,0.99
826,5:bus_sitting,5:bus_sitting, ,0.98
827,5:bus_sitting,5:bus_sitting, ,0.98
828,5:bus_sitting,5:bus_sitting, ,0.96
829,5:bus_sitting,5:bus_sitting, ,0.86
830,5:bus_sitting,5:bus_sitting, ,0.83
831,5:bus_sitting,5:bus_sitting, ,0.91
832,5:bus_sitting,5:bus_sitting, ,0.99
833,5:bus_sitting,5:bus_sitting, ,0.97
834,5:bus_sitting,5:bus_sitting, ,0.68
835,5:bus_sitting,5:bus_sitting, ,0.6
836,5:bus_sitting,5:bus_sitting, ,0.63
837,5:bus_sitting,5:bus_sitting, ,0.75
838,5:bus_sitting,10:metrobus_sitting,+,0.18
839,5:bus_sitting,15:metroK_standing,+,0.3
840,5:bus_sitting,15:metroK_standing,+,0.22
841,5:bus_sitting,10:metrobus_sitting,+,0.17
842,12:bus_standing,12:bus_standing, ,0.93
843,12:bus_standing,12:bus_standing, ,0.91
844,12:bus_standing,12:bus_standing, ,0.94
845,12:bus_standing,12:bus_standing, ,0.98
846,12:bus_standing,12:bus_standing, ,0.94
847,12:bus_standing,12:bus_standing, ,0.84
848,12:bus_standing,12:bus_standing, ,0.82
849,12:bus_standing,12:bus_standing, ,0.43
850,12:bus_standing,12:bus_standing, ,0.36
851,12:bus_standing,12:bus_standing, ,0.58
852,12:bus_standing,12:bus_standing, ,0.56
853,12:bus_standing,12:bus_standing, ,0.7
854,12:bus_standing,12:bus_standing, ,0.57
855,12:bus_standing,12:bus_standing, ,0.36
856,12:bus_standing,12:bus_standing, ,0.46
857,12:bus_standing,12:bus_standing, ,0.43
858,12:bus_standing,12:bus_standing, ,0.44
859,12:bus_standing,12:bus_standing, ,0.55
860,12:bus_standing,12:bus_standing, ,0.75
861,12:bus_standing,12:bus_standing, ,0.84
862,12:bus_standing,12:bus_standing, ,0.55
863,12:bus_standing,12:bus_standing, ,0.52
864,12:bus_standing,12:bus_standing, ,0.43
865,12:bus_standing,12:bus_standing, ,0.33
866,12:bus_standing,12:bus_standing, ,0.51
867,12:bus_standing,12:bus_standing, ,0.31
868,12:bus_standing,12:bus_standing, ,0.39
869,12:bus_standing,12:bus_standing, ,0.36
870,12:bus_standing,12:bus_standing, ,0.38
871,12:bus_standing,12:bus_standing, ,0.43
872,12:bus_standing,12:bus_standing, ,0.54
873,12:bus_standing,12:bus_standing, ,0.35
874,12:bus_standing,15:metroK_standing,+,0.33
875,12:bus_standing,17:metrobus_standing,+,0.3
876,12:bus_standing,15:metroK_standing,+,0.21
877,12:bus_standing,15:metroK_standing,+,0.28
878,12:bus_standing,12:bus_standing, ,0.3
879,12:bus_standing,12:bus_standing, ,0.4
880,12:bus_standing,12:bus_standing, ,0.5
881,12:bus_standing,12:bus_standing, ,0.45
882,12:bus_standing,13:tram_standing,+,0.24
883,12:bus_standing,12:bus_standing, ,0.23
884,12:bus_standing,12:bus_standing, ,0.3
885,12:bus_standing,12:bus_standing, ,0.89
886,12:bus_standing,12:bus_standing, ,0.75
887,12:bus_standing,12:bus_standing, ,0.64
888,12:bus_standing,12:bus_standing, ,0.58
889,12:bus_standing,12:bus_standing, ,0.72
890,12:bus_standing,12:bus_standing, ,0.64
891,12:bus_standing,12:bus_standing, ,0.61
892,12:bus_standing,12:bus_standing, ,0.61
893,12:bus_standing,12:bus_standing, ,0.48
894,12:bus_standing,12:bus_standing, ,0.28
895,12:bus_standing,15:metroK_standing,+,0.27
896,12:bus_standing,12:bus_standing, ,0.38
897,12:bus_standing,12:bus_standing, ,0.62
898,12:bus_standing,12:bus_standing, ,0.61
899,12:bus_standing,12:bus_standing, ,0.4
900,12:bus_standing,12:bus_standing, ,0.36
901,12:bus_standing,14:metroH_standing,+,0.33
902,12:bus_standing,13:tram_standing,+,0.41
903,12:bus_standing,13:tram_standing,+,0.34
904,12:bus_standing,12:bus_standing, ,0.48
905,12:bus_standing,14:metroH_standing,+,0.29
906,12:bus_standing,12:bus_standing, ,0.43
907,12:bus_standing,12:bus_standing, ,0.55
908,12:bus_standing,12:bus_standing, ,0.48
909,12:bus_standing,12:bus_standing, ,0.38
910,12:bus_standing,12:bus_standing, ,0.29
911,12:bus_standing,12:bus_standing, ,0.49
912,12:bus_standing,12:bus_standing, ,0.58
913,12:bus_standing,13:tram_standing,+,0.31
914,12:bus_standing,13:tram_standing,+,0.31
915,12:bus_standing,14:metroH_standing,+,0.24
916,12:bus_standing,12:bus_standing, ,0.27
917,12:bus_standing,12:bus_standing, ,0.25
918,12:bus_standing,12:bus_standing, ,0.26
919,12:bus_standing,12:bus_standing, ,0.41
920,12:bus_standing,12:bus_standing, ,0.37
921,12:bus_standing,12:bus_standing, ,0.35
922,12:bus_standing,12:bus_standing, ,0.24
923,12:bus_standing,14:metroH_standing,+,0.26
924,12:bus_standing,12:bus_standing, ,0.27
925,12:bus_standing,12:bus_standing, ,0.43
926,12:bus_standing,12:bus_standing, ,0.53
927,12:bus_standing,14:metroH_standing,+,0.21
928,12:bus_standing,13:tram_standing,+,0.45
929,12:bus_standing,12:bus_standing, ,0.3
930,12:bus_standing,12:bus_standing, ,0.28
931,12:bus_standing,12:bus_standing, ,0.49
932,12:bus_standing,12:bus_standing, ,0.52
933,12:bus_standing,12:bus_standing, ,0.43
934,12:bus_standing,12:bus_standing, ,0.44
935,12:bus_standing,12:bus_standing, ,0.38
936,12:bus_standing,12:bus_standing, ,0.35
937,12:bus_standing,12:bus_standing, ,0.73
938,12:bus_standing,15:metroK_standing,+,0.32
939,12:bus_standing,15:metroK_standing,+,0.31
940,12:bus_standing,17:metrobus_standing,+,0.38
941,12:bus_standing,13:tram_standing,+,0.3
942,12:bus_standing,15:metroK_standing,+,0.33
943,12:bus_standing,12:bus_standing, ,0.28
944,12:bus_standing,12:bus_standing, ,0.32
945,12:bus_standing,12:bus_standing, ,0.39
946,12:bus_standing,12:bus_standing, ,0.35
947,12:bus_standing,12:bus_standing, ,0.37
948,12:bus_standing,12:bus_standing, ,0.29
949,12:bus_standing,12:bus_standing, ,0.38
950,12:bus_standing,12:bus_standing, ,0.72
951,12:bus_standing,12:bus_standing, ,0.47
952,12:bus_standing,12:bus_standing, ,0.53
953,12:bus_standing,13:tram_standing,+,0.33
954,12:bus_standing,12:bus_standing, ,0.36
955,12:bus_standing,12:bus_standing, ,0.37
956,12:bus_standing,17:metrobus_standing,+,0.25
957,12:bus_standing,13:tram_standing,+,0.2
958,12:bus_standing,12:bus_standing, ,0.32
959,12:bus_standing,12:bus_standing, ,0.43
960,12:bus_standing,12:bus_standing, ,0.39
961,12:bus_standing,12:bus_standing, ,0.45
962,12:bus_standing,12:bus_standing, ,0.43
963,12:bus_standing,12:bus_standing, ,0.31
964,12:bus_standing,14:metroH_standing,+,0.27
965,12:bus_standing,15:metroK_standing,+,0.26
966,12:bus_standing,13:tram_standing,+,0.44
967,12:bus_standing,13:tram_standing,+,0.35
968,12:bus_standing,13:tram_standing,+,0.25
969,12:bus_standing,12:bus_standing, ,0.7
970,12:bus_standing,12:bus_standing, ,0.51
971,12:bus_standing,12:bus_standing, ,0.27
972,12:bus_standing,15:metroK_standing,+,0.29
973,12:bus_standing,12:bus_standing, ,0.46
974,12:bus_standing,12:bus_standing, ,0.56
975,12:bus_standing,12:bus_standing, ,0.91
976,12:bus_standing,12:bus_standing, ,0.44
977,12:bus_standing,13:tram_standing,+,0.3
978,12:bus_standing,12:bus_standing, ,0.32
979,12:bus_standing,12:bus_standing, ,0.31
980,12:bus_standing,13:tram_standing,+,0.24
981,12:bus_standing,12:bus_standing, ,0.56
982,12:bus_standing,12:bus_standing, ,0.92
983,12:bus_standing,12:bus_standing, ,0.77
984,12:bus_standing,12:bus_standing, ,0.55
985,12:bus_standing,12:bus_standing, ,0.56
986,12:bus_standing,12:bus_standing, ,0.46
987,12:bus_standing,12:bus_standing, ,0.48
988,12:bus_standing,12:bus_standing, ,0.57
989,12:bus_standing,12:bus_standing, ,0.77
990,12:bus_standing,12:bus_standing, ,0.74
991,12:bus_standing,12:bus_standing, ,0.78
992,12:bus_standing,12:bus_standing, ,0.84
993,12:bus_standing,12:bus_standing, ,0.85
994,12:bus_standing,12:bus_standing, ,0.78
995,12:bus_standing,12:bus_standing, ,0.56
996,12:bus_standing,12:bus_standing, ,0.3
997,12:bus_standing,12:bus_standing, ,0.38
998,12:bus_standing,12:bus_standing, ,0.53
999,12:bus_standing,15:metroK_standing,+,0.34
1000,12:bus_standing,15:metroK_standing,+,0.3
1001,12:bus_standing,12:bus_standing, ,0.3
1002,12:bus_standing,12:bus_standing, ,0.35
1003,12:bus_standing,12:bus_standing, ,0.37
1004,12:bus_standing,12:bus_standing, ,0.35
1005,12:bus_standing,12:bus_standing, ,0.34
1006,12:bus_standing,12:bus_standing, ,0.36
1007,12:bus_standing,12:bus_standing, ,0.32
1008,12:bus_standing,12:bus_standing, ,0.25
1009,12:bus_standing,12:bus_standing, ,0.28
1010,12:bus_standing,12:bus_standing, ,0.38
1011,12:bus_standing,12:bus_standing, ,0.42
1012,12:bus_standing,12:bus_standing, ,0.52
1013,12:bus_standing,12:bus_standing, ,0.39
1014,12:bus_standing,12:bus_standing, ,0.25
1015,12:bus_standing,12:bus_standing, ,0.25
1016,12:bus_standing,12:bus_standing, ,0.4
1017,12:bus_standing,12:bus_standing, ,0.55
1018,12:bus_standing,12:bus_standing, ,0.81
1019,12:bus_standing,12:bus_standing, ,0.72
1020,12:bus_standing,12:bus_standing, ,0.67
1021,12:bus_standing,12:bus_standing, ,0.66
1022,12:bus_standing,12:bus_standing, ,0.78
1023,12:bus_standing,12:bus_standing, ,0.56
1024,12:bus_standing,12:bus_standing, ,0.47
1025,12:bus_standing,12:bus_standing, ,0.43
1026,12:bus_standing,12:bus_standing, ,0.47
1027,12:bus_standing,12:bus_standing, ,0.4
1028,12:bus_standing,12:bus_standing, ,0.44
1029,12:bus_standing,12:bus_standing, ,0.41
1030,12:bus_standing,12:bus_standing, ,0.5
1031,12:bus_standing,12:bus_standing, ,0.8
1032,12:bus_standing,12:bus_standing, ,0.72
1033,12:bus_standing,12:bus_standing, ,0.47
1034,12:bus_standing,12:bus_standing, ,0.62
1035,12:bus_standing,12:bus_standing, ,0.61
1036,12:bus_standing,12:bus_standing, ,0.42
1037,12:bus_standing,12:bus_standing, ,0.42
1038,12:bus_standing,12:bus_standing, ,0.45
1039,12:bus_standing,12:bus_standing, ,0.34
1040,12:bus_standing,12:bus_standing, ,0.31
1041,12:bus_standing,12:bus_standing, ,0.26
1042,12:bus_standing,12:bus_standing, ,0.35
1043,12:bus_standing,12:bus_standing, ,0.49
1044,12:bus_standing,12:bus_standing, ,0.59
1045,12:bus_standing,12:bus_standing, ,0.74
1046,12:bus_standing,12:bus_standing, ,0.86
1047,12:bus_standing,12:bus_standing, ,0.56
1048,12:bus_standing,12:bus_standing, ,0.65
1049,12:bus_standing,12:bus_standing, ,0.71
1050,12:bus_standing,12:bus_standing, ,0.6
1051,12:bus_standing,12:bus_standing, ,0.43
1052,12:bus_standing,12:bus_standing, ,0.21
1053,12:bus_standing,12:bus_standing, ,0.19
1054,12:bus_standing,8:metroK_sitting,+,0.18
1055,12:bus_standing,12:bus_standing, ,0.88
1056,12:bus_standing,12:bus_standing, ,0.83
1057,12:bus_standing,12:bus_standing, ,0.87
1058,12:bus_standing,12:bus_standing, ,0.86
1059,12:bus_standing,12:bus_standing, ,0.88
1060,12:bus_standing,12:bus_standing, ,0.87
1061,12:bus_standing,12:bus_standing, ,0.82
1062,12:bus_standing,12:bus_standing, ,0.94
1063,12:bus_standing,12:bus_standing, ,0.97
1064,12:bus_standing,12:bus_standing, ,0.83
1065,12:bus_standing,12:bus_standing, ,0.83
1066,12:bus_standing,12:bus_standing, ,0.79
1067,12:bus_standing,12:bus_standing, ,0.81
1068,12:bus_standing,12:bus_standing, ,0.87
1069,12:bus_standing,12:bus_standing, ,0.68
1070,12:bus_standing,12:bus_standing, ,0.86
1071,12:bus_standing,12:bus_standing, ,0.79
1072,12:bus_standing,12:bus_standing, ,0.78
1073,12:bus_standing,12:bus_standing, ,0.61
1074,12:bus_standing,12:bus_standing, ,0.58
1075,12:bus_standing,12:bus_standing, ,0.65
1076,12:bus_standing,12:bus_standing, ,0.49
1077,12:bus_standing,12:bus_standing, ,0.37
1078,12:bus_standing,12:bus_standing, ,0.5
1079,12:bus_standing,12:bus_standing, ,0.65
1080,12:bus_standing,12:bus_standing, ,0.42
1081,12:bus_standing,12:bus_standing, ,0.45
1082,12:bus_standing,12:bus_standing, ,0.37
1083,12:bus_standing,12:bus_standing, ,0.36
1084,12:bus_standing,12:bus_standing, ,0.4
1085,12:bus_standing,12:bus_standing, ,0.41
1086,12:bus_standing,12:bus_standing, ,0.39
1087,12:bus_standing,12:bus_standing, ,0.4
1088,12:bus_standing,12:bus_standing, ,0.39
1089,12:bus_standing,12:bus_standing, ,0.35
1090,12:bus_standing,12:bus_standing, ,0.35
