ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.962,-0.417,1.704,1.887,-1.594,0.571,30.4,32.3,-2.3,35008,2016-08-02 15:30:03:912
0.433,-8.918,-6.211,1.887,-1.594,0.571,28.8,33.7,3.1,35108,2016-08-02 15:30:04:012
0.433,-8.918,-6.211,1.887,-1.594,0.571,28.8,33.7,3.1,35208,2016-08-02 15:30:04:112
2.376,-2.971,6.662,1.218,1.287,0.024,27.2,36.2,4.9,35308,2016-08-02 15:30:04:212
2.376,-2.971,6.662,1.218,1.287,0.024,27.2,36.2,4.9,35408,2016-08-02 15:30:04:312
1.414,-8.431,0.786,1.276,0.499,0.563,27.7,36.6,1.8,35508,2016-08-02 15:30:04:412
0.758,-12.425,-0.545,1.276,0.499,0.563,27.7,36.6,1.8,35608,2016-08-02 15:30:04:512
0.758,-12.425,-0.545,1.276,0.499,0.563,29.9,35.3,-1.6,35708,2016-08-02 15:30:04:612
-6.154,-18.354,8.152,-2.097,0.091,-1.222,29.9,35.3,-1.6,35807,2016-08-02 15:30:04:711
-6.154,-18.354,8.152,-2.097,0.091,-1.222,32.6,33.2,-3.5,35909,2016-08-02 15:30:04:813
-2.213,-3.78,-0.136,-1.353,-0.076,-0.234,32.6,33.2,-3.5,36009,2016-08-02 15:30:04:913
-2.213,-3.78,-0.136,-1.353,-0.076,-0.234,30.1,34.4,1.6,36107,2016-08-02 15:30:05:011
1.9,-18.418,-18.161,-0.499,2.362,-0.447,30.1,34.4,1.6,36208,2016-08-02 15:30:05:112
1.9,-18.418,-18.161,-0.499,2.362,-0.447,27.0,37.7,5.4,36307,2016-08-02 15:30:05:211
3.759,-4.676,4.31,-0.499,2.362,-0.447,27.0,37.7,5.4,36408,2016-08-02 15:30:05:312
-3.384,-7.257,-0.557,3.103,-0.001,-0.748,24.7,39.5,5.2,36510,2016-08-02 15:30:05:414
-3.384,-7.257,-0.557,3.103,-0.001,-0.748,24.7,39.5,5.2,36608,2016-08-02 15:30:05:512
1.837,-11.749,-1.248,0.243,0.971,0.804,26.4,38.4,-1.9,36709,2016-08-02 15:30:05:613
1.837,-11.749,-1.248,0.243,0.971,0.804,26.4,38.4,-1.9,36808,2016-08-02 15:30:05:712
-4.454,-16.463,4.197,0.243,0.971,0.804,29.6,34.6,-6.0,36908,2016-08-02 15:30:05:812
-4.454,-16.463,4.197,-1.165,-0.215,-1.05,29.6,34.6,-6.0,37008,2016-08-02 15:30:05:912
-1.265,-3.044,2.024,-1.165,-0.215,-1.05,29.6,34.5,-4.1,37108,2016-08-02 15:30:06:012
-1.265,-3.044,2.024,2.064,-1.683,0.77,29.6,34.5,-4.1,37207,2016-08-02 15:30:06:111
5.394,-12.818,-9.319,2.064,-1.683,0.77,27.4,36.6,-0.8,37306,2016-08-02 15:30:06:210
-2.96,-4.773,6.295,1.421,0.719,-0.102,27.4,36.6,-0.8,37408,2016-08-02 15:30:06:312
-2.96,-4.773,6.295,1.421,0.719,-0.102,24.3,39.4,-0.8,37508,2016-08-02 15:30:06:412
0.085,-6.705,1.721,1.421,0.719,-0.102,24.3,39.4,-0.8,37608,2016-08-02 15:30:06:512
0.085,-6.705,1.721,1.083,0.949,0.635,25.6,37.7,-6.7,37707,2016-08-02 15:30:06:611
5.415,-9.826,-1.584,1.083,0.949,0.635,25.6,37.7,-6.7,37808,2016-08-02 15:30:06:712
5.415,-9.826,-1.584,-2.625,-0.031,-1.873,29.3,33.5,-9.8,37908,2016-08-02 15:30:06:812
-3.825,-14.554,-4.497,-2.625,-0.031,-1.873,29.3,33.5,-9.8,38008,2016-08-02 15:30:06:912
-3.825,-14.554,-4.497,-2.625,-0.031,-1.873,30.6,32.3,-6.8,38108,2016-08-02 15:30:07:012
-3.504,-0.205,0.673,-0.248,-1.473,-0.123,30.6,32.3,-6.8,38207,2016-08-02 15:30:07:111
-3.579,-5.958,-2.013,-0.248,-1.473,-0.123,28.2,34.9,-1.4,38306,2016-08-02 15:30:07:210
-3.579,-5.958,-2.013,0.219,-1.017,1.307,28.2,34.9,-1.4,38410,2016-08-02 15:30:07:314
-2.782,-17.448,4.557,0.219,-1.017,1.307,24.0,38.8,0.7,38508,2016-08-02 15:30:07:412
-2.782,-17.448,4.557,1.355,0.367,0.436,24.0,38.8,0.7,38608,2016-08-02 15:30:07:512
1.104,-8.967,-0.946,1.355,0.367,0.436,24.7,38.0,-4.7,38707,2016-08-02 15:30:07:611
1.104,-8.967,-0.946,1.355,0.367,0.436,24.7,38.0,-4.7,38808,2016-08-02 15:30:07:712
3.609,-11.315,-4.629,-0.896,1.035,-0.076,27.7,34.2,-8.9,38908,2016-08-02 15:30:07:812
3.609,-11.315,-4.629,-0.896,1.035,-0.076,27.7,34.2,-8.9,39006,2016-08-02 15:30:07:910
4.784,-10.084,-0.057,-0.839,2.07,-1.209,29.3,32.6,-7.4,39108,2016-08-02 15:30:08:012
-2.278,0.229,0.543,-0.839,2.07,-1.209,29.3,32.6,-7.4,39208,2016-08-02 15:30:08:112
-2.278,0.229,0.543,-0.839,2.07,-1.209,27.4,34.9,-1.1,39308,2016-08-02 15:30:08:212
-12.26,-19.609,-0.529,-1.812,-1.742,-0.839,27.4,34.9,-1.1,39408,2016-08-02 15:30:08:312
-12.26,-19.609,-0.529,-1.812,-1.742,-0.839,24.5,38.5,2.9,39507,2016-08-02 15:30:08:411
3.937,-12.286,-3.172,1.524,-0.347,0.668,24.5,38.5,2.9,39608,2016-08-02 15:30:08:512
3.937,-12.286,-3.172,1.524,-0.347,0.668,25.8,37.7,-0.5,39707,2016-08-02 15:30:08:611
0.332,-9.626,-2.138,0.921,0.834,0.838,25.8,37.7,-0.5,39808,2016-08-02 15:30:08:712
0.332,-9.626,-2.138,0.921,0.834,0.838,28.8,35.3,-4.1,39910,2016-08-02 15:30:08:814
2.819,-11.611,-2.988,0.921,0.834,0.838,28.8,35.3,-4.1,40007,2016-08-02 15:30:08:911
-0.272,-12.373,-4.01,-2.658,-0.049,-1.429,28.8,35.3,-4.1,40108,2016-08-02 15:30:09:012
-0.272,-12.373,-4.01,-2.658,-0.049,-1.429,31.3,33.6,-4.4,40208,2016-08-02 15:30:09:112
-2.577,-1.684,1.862,-0.046,-3.408,-0.362,31.3,33.6,-4.4,40308,2016-08-02 15:30:09:212
-2.577,-1.684,1.862,-0.046,-3.408,-0.362,29.3,35.0,1.5,40407,2016-08-02 15:30:09:311
0.166,-6.331,-3.88,-0.046,-3.408,-0.362,29.3,35.0,1.5,40508,2016-08-02 15:30:09:412
0.166,-6.331,-3.88,-0.248,-0.75,1.491,25.7,38.4,6.1,40608,2016-08-02 15:30:09:512
-1.879,-12.862,5.407,-0.248,-0.75,1.491,25.7,38.4,6.1,40706,2016-08-02 15:30:09:610
-1.879,-12.862,5.407,1.12,1.276,0.392,24.2,38.7,5.6,40808,2016-08-02 15:30:09:712
0.766,-9.895,0.068,1.12,1.276,0.392,24.2,38.7,5.6,40908,2016-08-02 15:30:09:812
4.931,-10.974,-2.448,-0.955,0.923,0.113,26.3,37.4,-0.5,41007,2016-08-02 15:30:09:911
4.931,-10.974,-2.448,-0.955,0.923,0.113,26.3,37.4,-0.5,41106,2016-08-02 15:30:10:010
0.397,-11.338,-4.222,-0.955,0.923,0.113,29.2,34.8,-3.4,41207,2016-08-02 15:30:10:111
0.397,-11.338,-4.222,-0.943,1.605,-0.77,29.2,34.8,-3.4,41306,2016-08-02 15:30:10:210
-2.458,-0.701,1.475,-0.943,1.605,-0.77,28.8,34.7,-0.2,41408,2016-08-02 15:30:10:312
-2.458,-0.701,1.475,-2.115,-0.321,-1.437,28.8,34.7,-0.2,41508,2016-08-02 15:30:10:412
-7.708,-12.687,0.595,-2.115,-0.321,-1.437,26.6,36.4,3.6,41607,2016-08-02 15:30:10:511
-7.708,-12.687,0.595,-2.115,-0.321,-1.437,26.6,36.4,3.6,41708,2016-08-02 15:30:10:612
3.032,-15.391,0.07,2.233,-0.604,0.99,24.7,37.9,3.7,41808,2016-08-02 15:30:10:712
4.1,-10.398,0.053,2.233,-0.604,0.99,24.7,37.9,3.7,41911,2016-08-02 15:30:10:815
4.1,-10.398,0.053,1.13,1.255,0.329,26.7,37.0,-2.8,42007,2016-08-02 15:30:10:911
2.764,-11.325,-2.12,1.13,1.255,0.329,26.7,37.0,-2.8,42109,2016-08-02 15:30:11:013
2.764,-11.325,-2.12,-1.941,-0.801,-0.798,29.6,34.2,-6.7,42207,2016-08-02 15:30:11:111
2.004,-9.278,0.498,-1.941,-0.801,-0.798,29.6,34.2,-6.7,42306,2016-08-02 15:30:11:210
2.004,-9.278,0.498,-1.941,-0.801,-0.798,29.9,33.7,-4.7,42408,2016-08-02 15:30:11:312
-2.298,-3.066,-0.13,1.128,-2.491,0.226,29.9,33.7,-4.7,42507,2016-08-02 15:30:11:411
-2.298,-3.066,-0.13,1.128,-2.491,0.226,28.2,35.6,0.1,42608,2016-08-02 15:30:11:512
-7.009,-19.609,0.557,0.779,0.671,-0.202,28.2,35.6,0.1,42708,2016-08-02 15:30:11:612
-2.65,-8.856,-2.995,0.779,0.671,-0.202,26.0,38.2,1.9,42806,2016-08-02 15:30:11:710
-2.65,-8.856,-2.995,0.779,0.671,-0.202,26.0,38.2,1.9,42907,2016-08-02 15:30:11:811
0.926,-9.689,-3.089,1.409,1.211,0.997,26.7,37.6,-3.0,43009,2016-08-02 15:30:11:913
0.926,-9.689,-3.089,1.409,1.211,0.997,26.7,37.6,-3.0,43106,2016-08-02 15:30:12:010
-2.707,-18.414,-0.474,-3.369,0.803,-1.475,29.8,34.3,-6.5,43207,2016-08-02 15:30:12:111
-2.707,-18.414,-0.474,-3.369,0.803,-1.475,29.8,34.3,-6.5,43306,2016-08-02 15:30:12:210
0.389,-7.298,-0.462,-1.084,-0.728,-0.709,30.4,33.1,-4.5,43406,2016-08-02 15:30:12:310
0.389,-7.298,-0.462,-1.084,-0.728,-0.709,30.4,33.1,-4.5,43508,2016-08-02 15:30:12:412
-2.895,-13.067,-4.683,-1.084,-0.728,-0.709,28.5,35.2,-0.6,43607,2016-08-02 15:30:12:511
0.211,-9.595,2.506,-0.181,0.363,0.031,28.5,35.2,-0.6,43706,2016-08-02 15:30:12:610
0.211,-9.595,2.506,-0.181,0.363,0.031,24.9,38.8,1.0,43808,2016-08-02 15:30:12:712
-1.836,-7.191,-4.564,2.465,2.236,-0.216,24.9,38.8,1.0,43908,2016-08-02 15:30:12:812
-1.836,-7.191,-4.564,2.465,2.236,-0.216,25.4,38.5,-4.0,44006,2016-08-02 15:30:12:910
1.215,-10.075,-0.539,2.465,2.236,-0.216,25.4,38.5,-4.0,44108,2016-08-02 15:30:13:012
1.215,-10.075,-0.539,-0.351,0.619,0.585,28.3,34.6,-7.4,44207,2016-08-02 15:30:13:111
-2.343,-16.647,-1.285,-0.351,0.619,0.585,28.3,34.6,-7.4,44306,2016-08-02 15:30:13:210
-2.343,-16.647,-1.285,-1.179,0.352,-0.804,30.8,32.5,-7.6,44408,2016-08-02 15:30:13:312
-0.288,-8.087,-2.433,-1.179,0.352,-0.804,30.8,32.5,-7.6,44508,2016-08-02 15:30:13:412
-2.768,-8.128,-3.903,2.046,-1.361,0.694,29.2,33.6,-1.3,44607,2016-08-02 15:30:13:511
-2.768,-8.128,-3.903,2.046,-1.361,0.694,29.2,33.6,-1.3,44708,2016-08-02 15:30:13:612
0.015,0.017,5.139,2.046,-1.361,0.694,26.0,37.6,2.0,44807,2016-08-02 15:30:13:711
0.015,0.017,5.139,2.391,1.406,-0.385,26.0,37.6,2.0,44907,2016-08-02 15:30:13:811
-1.899,-6.315,-0.752,2.391,1.406,-0.385,26.0,37.5,0.7,45007,2016-08-02 15:30:13:911
-1.899,-6.315,-0.752,1.426,0.268,0.533,26.0,37.5,0.7,45107,2016-08-02 15:30:14:011
2.174,-10.1,0.064,1.426,0.268,0.533,26.0,37.5,0.7,45207,2016-08-02 15:30:14:111
2.174,-10.1,0.064,1.426,0.268,0.533,28.4,34.4,-4.6,45308,2016-08-02 15:30:14:212
-3.523,-14.903,-2.685,-2.894,0.493,-1.268,28.4,34.4,-4.6,45408,2016-08-02 15:30:14:312
0.73,-8.597,-0.28,-2.894,0.493,-1.268,31.2,31.1,-6.9,45507,2016-08-02 15:30:14:411
0.73,-8.597,-0.28,-0.767,-0.788,-0.564,31.2,31.1,-6.9,45606,2016-08-02 15:30:14:510
-1.219,-9.903,-3.388,-0.767,-0.788,-0.564,31.0,31.3,-3.4,45708,2016-08-02 15:30:14:612
-1.219,-9.903,-3.388,-0.767,-0.788,-0.564,31.0,31.3,-3.4,45807,2016-08-02 15:30:14:711
0.572,-18.707,1.61,-0.654,-0.941,-0.649,28.6,35.3,-0.7,45908,2016-08-02 15:30:14:812
0.572,-18.707,1.61,-0.654,-0.941,-0.649,28.6,35.3,-0.7,46008,2016-08-02 15:30:14:912
-4.143,-8.367,-3.881,2.381,-0.73,-0.517,26.5,38.0,-0.3,46107,2016-08-02 15:30:15:011
-4.143,-8.367,-3.881,2.381,-0.73,-0.517,26.5,38.0,-0.3,46208,2016-08-02 15:30:15:112
-2.675,-9.536,-2.373,0.411,1.195,0.913,27.5,36.8,-5.5,46306,2016-08-02 15:30:15:210
1.574,-12.104,0.586,0.411,1.195,0.913,27.5,36.8,-5.5,46407,2016-08-02 15:30:15:311
1.574,-12.104,0.586,0.411,1.195,0.913,30.1,33.5,-8.1,46510,2016-08-02 15:30:15:414
3.072,-9.204,0.008,-1.421,-1.588,-1.273,30.1,33.5,-8.1,46608,2016-08-02 15:30:15:512
3.072,-9.204,0.008,-1.421,-1.588,-1.273,30.8,32.2,-7.9,46708,2016-08-02 15:30:15:612
-0.248,-6.422,-0.749,1.027,-2.517,0.198,30.8,32.2,-7.9,46808,2016-08-02 15:30:15:712
-0.248,-6.422,-0.749,1.027,-2.517,0.198,28.3,34.9,-4.1,46908,2016-08-02 15:30:15:812
-1.983,-4.022,-1.592,0.688,-1.711,1.836,28.3,34.9,-4.1,47007,2016-08-02 15:30:15:911
-1.983,-4.022,-1.592,0.688,-1.711,1.836,23.9,38.9,-3.7,47108,2016-08-02 15:30:16:012
0.667,-13.604,2.687,0.688,-1.711,1.836,23.9,38.9,-3.7,47208,2016-08-02 15:30:16:112
-1.1,-9.767,-0.13,1.412,-0.286,0.011,23.8,39.0,-7.6,47308,2016-08-02 15:30:16:212
-1.1,-9.767,-0.13,1.412,-0.286,0.011,23.8,39.0,-7.6,47408,2016-08-02 15:30:16:312
0.317,-13.26,-0.936,-0.239,-0.409,0.09,25.0,36.4,-13.1,47506,2016-08-02 15:30:16:410
0.317,-13.26,-0.936,-0.239,-0.409,0.09,25.0,36.4,-13.1,47608,2016-08-02 15:30:16:512
-2.998,-11.487,0.876,-0.239,-0.409,0.09,27.7,32.0,-18.1,47708,2016-08-02 15:30:16:612
-2.998,-11.487,0.876,-1.194,0.382,-0.537,27.7,32.0,-18.1,47808,2016-08-02 15:30:16:712
-2.143,-5.501,-1.895,-1.194,0.382,-0.537,26.5,33.6,-17.0,47909,2016-08-02 15:30:16:813
-2.143,-5.501,-1.895,-1.582,-1.494,-0.911,26.5,33.6,-17.0,48007,2016-08-02 15:30:16:911
-0.521,-8.094,-5.118,-1.582,-1.494,-0.911,21.4,39.2,-11.3,48106,2016-08-02 15:30:17:010
-0.521,-8.094,-5.118,-1.582,-1.494,-0.911,21.4,39.2,-11.3,48209,2016-08-02 15:30:17:113
-11.08,-11.261,-9.082,0.966,-1.657,-0.052,12.8,45.0,-6.9,48308,2016-08-02 15:30:17:212
0.687,-10.277,0.569,0.966,-1.657,-0.052,12.8,45.0,-6.9,48408,2016-08-02 15:30:17:312
0.687,-10.277,0.569,1.414,-0.734,1.011,7.6,46.2,-9.4,48510,2016-08-02 15:30:17:414
-4.856,-10.567,-1.022,1.414,-0.734,1.011,7.6,46.2,-9.4,48606,2016-08-02 15:30:17:510
-4.856,-10.567,-1.022,0.864,0.574,0.551,7.1,42.9,-18.2,48708,2016-08-02 15:30:17:612
0.359,-12.467,0.245,0.864,0.574,0.551,7.1,42.9,-18.2,48809,2016-08-02 15:30:17:713
0.359,-12.467,0.245,0.864,0.574,0.551,10.6,36.5,-28.1,48908,2016-08-02 15:30:17:812
-2.839,-12.721,-1.039,-2.268,0.069,-0.633,10.6,36.5,-28.1,49008,2016-08-02 15:30:17:912
0.263,-6.918,-2.529,-2.268,0.069,-0.633,11.2,34.8,-30.4,49111,2016-08-02 15:30:18:015
0.263,-6.918,-2.529,-1.249,0.979,-0.947,11.2,34.8,-30.4,49209,2016-08-02 15:30:18:113
1.374,-7.581,-5.311,-1.249,0.979,-0.947,8.8,39.4,-23.9,49309,2016-08-02 15:30:18:213
1.374,-7.581,-5.311,-1.249,0.979,-0.947,8.8,39.4,-23.9,49410,2016-08-02 15:30:18:314
-6.613,-19.609,-4.683,0.223,-0.625,-0.543,3.5,45.4,-15.8,49506,2016-08-02 15:30:18:410
-6.613,-19.609,-4.683,0.223,-0.625,-0.543,3.5,45.4,-15.8,49607,2016-08-02 15:30:18:511
4.063,-10.766,-1.876,1.235,1.893,0.644,0.4,46.6,-13.1,49710,2016-08-02 15:30:18:614
4.063,-10.766,-1.876,1.235,1.893,0.644,0.4,46.6,-13.1,49808,2016-08-02 15:30:18:712
-3.417,-9.458,-1.851,0.593,0.261,0.591,0.4,46.6,-13.1,49908,2016-08-02 15:30:18:812
1.588,-12.049,-0.122,0.593,0.261,0.591,2.2,44.3,-18.2,50006,2016-08-02 15:30:18:910
1.588,-12.049,-0.122,0.593,0.261,0.591,2.2,44.3,-18.2,50108,2016-08-02 15:30:19:012
-4.686,-12.541,1.087,-1.496,-0.507,-0.496,6.4,40.0,-25.9,50208,2016-08-02 15:30:19:112
-4.686,-12.541,1.087,-1.496,-0.507,-0.496,6.4,40.0,-25.9,50309,2016-08-02 15:30:19:213
1.186,-5.076,-0.85,-0.798,2.076,-0.975,7.3,39.0,-27.8,50408,2016-08-02 15:30:19:312
1.186,-5.076,-0.85,-0.798,2.076,-0.975,7.3,39.0,-27.8,50508,2016-08-02 15:30:19:412
6.975,-19.609,-9.234,-0.869,-0.454,-0.989,6.1,41.8,-22.8,50611,2016-08-02 15:30:19:515
6.975,-19.609,-9.234,-0.869,-0.454,-0.989,6.1,41.8,-22.8,50708,2016-08-02 15:30:19:612
-5.54,-5.565,1.045,-0.869,-0.454,-0.989,3.7,45.9,-16.5,50808,2016-08-02 15:30:19:712
-2.26,-8.195,-1.47,1.921,-0.453,0.647,3.7,45.9,-16.5,50907,2016-08-02 15:30:19:811
-2.26,-8.195,-1.47,1.921,-0.453,0.647,3.4,45.7,-16.5,51007,2016-08-02 15:30:19:911
2.047,-9.277,0.765,0.903,0.321,0.778,3.4,45.7,-16.5,51108,2016-08-02 15:30:20:012
2.047,-9.277,0.765,0.903,0.321,0.778,5.9,42.4,-22.2,51212,2016-08-02 15:30:20:116
1.763,-11.566,-1.541,0.903,0.321,0.778,5.9,42.4,-22.2,51309,2016-08-02 15:30:20:213
1.763,-11.566,-1.541,-3.049,0.88,-1.292,10.9,37.4,-28.5,51408,2016-08-02 15:30:20:312
1.537,-8.345,0.794,-3.049,0.88,-1.292,10.9,37.4,-28.5,51508,2016-08-02 15:30:20:412
1.537,-8.345,0.794,-0.758,-0.532,-0.874,11.8,38.0,-27.3,51608,2016-08-02 15:30:20:512
-2.845,-3.995,0.328,-0.758,-0.532,-0.874,11.8,38.0,-27.3,51708,2016-08-02 15:30:20:612
-3.051,-11.981,-0.854,-0.533,0.049,-0.401,7.9,42.1,-21.4,51808,2016-08-02 15:30:20:712
-3.051,-11.981,-0.854,-0.533,0.049,-0.401,7.9,42.1,-21.4,51908,2016-08-02 15:30:20:812
2.608,-18.164,2.886,-0.533,0.049,-0.401,2.8,45.5,-16.3,52008,2016-08-02 15:30:20:912
2.608,-18.164,2.886,2.385,-0.748,-0.294,2.8,45.5,-16.3,52108,2016-08-02 15:30:21:012
0.434,-9.431,-0.426,2.385,-0.748,-0.294,1.6,44.9,-17.8,52208,2016-08-02 15:30:21:112
0.434,-9.431,-0.426,0.559,0.337,0.332,1.6,44.9,-17.8,52308,2016-08-02 15:30:21:212
3.463,-12.802,1.385,0.559,0.337,0.332,4.2,40.8,-24.1,52408,2016-08-02 15:30:21:312
3.463,-12.802,1.385,0.559,0.337,0.332,4.2,40.8,-24.1,52507,2016-08-02 15:30:21:411
-4.206,-12.352,-3.965,-1.554,-0.64,-0.896,6.4,37.9,-29.0,52609,2016-08-02 15:30:21:513
-2.43,-3.724,0.902,-1.554,-0.64,-0.896,6.4,37.9,-29.0,52709,2016-08-02 15:30:21:613
-2.43,-3.724,0.902,1.146,-1.981,0.059,4.3,39.5,-25.6,52806,2016-08-02 15:30:21:710
0.442,-9.352,-3.272,1.146,-1.981,0.059,4.3,39.5,-25.6,52908,2016-08-02 15:30:21:812
0.442,-9.352,-3.272,0.162,0.186,-0.127,-1.3,43.6,-19.4,53009,2016-08-02 15:30:21:913
2.746,-12.68,3.356,0.162,0.186,-0.127,-1.3,43.6,-19.4,53108,2016-08-02 15:30:22:012
2.746,-12.68,3.356,0.162,0.186,-0.127,-4.5,44.8,-16.6,53208,2016-08-02 15:30:22:112
